smiles_1,smiles_2,id_1,id_2,transformation,context
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5570113,pmv_2021_6344462,[*:1]c1ccc(S(C)(=O)=O)cc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC=C3F)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344693,pmv_2021_6344462,[*:1]c1ccccc1F>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC(F)=C3)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345988,pmv_2021_6344462,[*:1]c1cccc(F)c1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(F)C=C3)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344951,pmv_2021_6344462,[*:1]c1ccc(F)cc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(Cl)N=C3)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346875,pmv_2021_6344462,[*:1]c1ccc(Cl)nc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)C(C)(C)O)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346876,pmv_2021_6344462,[*:1]c1ccc(C(C)(C)O)cc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)S(N)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346888,pmv_2021_6344462,[*:1]c1ccc(S(N)(=O)=O)cc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=N3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344957,pmv_2021_6344462,[*:1]c1ccc(S(C)(=O)=O)cn1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=CC(=C1)C#N,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344166,pmv_2021_6344462,[*:1]c1ccc(C#N)cc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC(OC)=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346908,pmv_2021_6344462,[*:1]c1ccc(OC)cc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=NC=CC=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346909,pmv_2021_6344462,[*:1]c1cccnc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=C(F)C=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346910,pmv_2021_6344462,[*:1]c1cc(F)ccc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=CC(F)=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345455,pmv_2021_6344462,[*:1]c1ccc(F)cc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC=CC(F)=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345456,pmv_2021_6344462,[*:1]c1c(F)cccc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC=C3)N(CC(F)(F)F)C2=CC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345703,pmv_2021_6344462,[*:1]c1ccccc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=CN=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346408,pmv_2021_6344462,[*:1]c1ccncc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345979,pmv_2021_6344462,[*:1]c1ccc(OC)cc1>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=NC=C1,CNC(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346829,pmv_2021_6344462,[*:1]c1cnccc1OC>>[*:1]c1ccc(C(=O)NC)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C)N=C3)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5556506,pmv_2021_6344720,[*:1]c1ccc(C)nc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)C#N)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5558213,pmv_2021_6344720,[*:1]c1ccc(C#N)nc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)C(C)(C)C)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5559979,pmv_2021_6344720,[*:1]c1ccc(C(C)(C)C)nc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5561716,pmv_2021_6344720,[*:1]c1ccc(S(C)(=O)=O)nc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)C(F)(F)F)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5569985,pmv_2021_6344720,[*:1]c1ccc(C(F)(F)F)nc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(F)C=CC=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5558214,pmv_2021_6344720,[*:1]c1cccc(F)c1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC=C(C=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F)C#N,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5569987,pmv_2021_6344720,[*:1]c1cc(C#N)ccc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_5570113,pmv_2021_6344720,[*:1]c1ccc(S(C)(=O)=O)cc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC=C3F)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344693,pmv_2021_6344720,[*:1]c1ccccc1F>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC(F)=C3)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345988,pmv_2021_6344720,[*:1]c1cccc(F)c1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(F)C=C3)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344951,pmv_2021_6344720,[*:1]c1ccc(F)cc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(Cl)N=C3)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346875,pmv_2021_6344720,[*:1]c1ccc(Cl)nc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)C(C)(C)O)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346876,pmv_2021_6344720,[*:1]c1ccc(C(C)(C)O)cc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)S(N)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346888,pmv_2021_6344720,[*:1]c1ccc(S(N)(=O)=O)cc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=N3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344957,pmv_2021_6344720,[*:1]c1ccc(S(C)(=O)=O)cn1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=CC(=C1)C#N,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6344166,pmv_2021_6344720,[*:1]c1ccc(C#N)cc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC(OC)=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346908,pmv_2021_6344720,[*:1]c1ccc(OC)cc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=NC=CC=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346909,pmv_2021_6344720,[*:1]c1cccnc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=C(F)C=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346910,pmv_2021_6344720,[*:1]c1cc(F)ccc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=CC(F)=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345455,pmv_2021_6344720,[*:1]c1ccc(F)cc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC=CC(F)=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345456,pmv_2021_6344720,[*:1]c1c(F)cccc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC=C3)N(CC(F)(F)F)C2=CC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345703,pmv_2021_6344720,[*:1]c1ccccc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=CN=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346408,pmv_2021_6344720,[*:1]c1ccncc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6345979,pmv_2021_6344720,[*:1]c1ccc(OC)cc1>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)C=NC=C1,CN(C)C(=O)C1=CC=C(NCC#CC2=CC3=C(NC4CCN(C)CC4)C=CC=C3N2CC(F)(F)F)S1,pmv_2017_6346829,pmv_2021_6344720,[*:1]c1cnccc1OC>>[*:1]c1ccc(C(=O)N(C)C)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C)N=C3)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5556506,pmv_2021_6344183,[*:1]c1ccc(C)nc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)C#N)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5558213,pmv_2021_6344183,[*:1]c1ccc(C#N)nc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)C(C)(C)C)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5559979,pmv_2021_6344183,[*:1]c1ccc(C(C)(C)C)nc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5561716,pmv_2021_6344183,[*:1]c1ccc(S(C)(=O)=O)nc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(N=C3)C(F)(F)F)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5569985,pmv_2021_6344183,[*:1]c1ccc(C(F)(F)F)nc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=C(F)C=CC=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5558214,pmv_2021_6344183,[*:1]c1cccc(F)c1OC>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
COC1=CC=C(C=C1NCC#CC1=CC2=C(NC3CCN(C)CC3)C=CC=C2N1CC(F)(F)F)C#N,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5569987,pmv_2021_6344183,[*:1]c1cc(C#N)ccc1OC>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)S(C)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_5570113,pmv_2021_6344183,[*:1]c1ccc(S(C)(=O)=O)cc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC=C3F)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_6344693,pmv_2021_6344183,[*:1]c1ccccc1F>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=CC(F)=C3)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_6345988,pmv_2021_6344183,[*:1]c1cccc(F)c1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(F)C=C3)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_6344951,pmv_2021_6344183,[*:1]c1ccc(F)cc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(Cl)N=C3)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_6346875,pmv_2021_6344183,[*:1]c1ccc(Cl)nc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)C(C)(C)O)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_6346876,pmv_2021_6344183,[*:1]c1ccc(C(C)(C)O)cc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(C=C3)S(N)(=O)=O)N(CC(F)(F)F)C2=CC=C1,CN1CCC(CC1)NC1=C2C=C(C#CCNC3=CC=C(S3)C(O)=O)N(CC(F)(F)F)C2=CC=C1,pmv_2017_6346888,pmv_2021_6344183,[*:1]c1ccc(S(N)(=O)=O)cc1>>[*:1]c1ccc(C(=O)O)s1,[*:1]NCC#Cc1cc2c(NC3CCN(C)CC3)cccc2n1CC(F)(F)F
